,Unnamed: 0,Student ID,student_name,gender,grade,school_name,reading_score,math_score,cat_read,cat_math
38566,38566,38566,Elizabeth Lamb,F,11th,Thomas High School,80,68,aprobado,reprobado
38567,38567,38567,Dakota Marshall,M,12th,Thomas High School,86,99,aprobado,aprobado
38568,38568,38568,Kelly Donaldson,F,11th,Thomas High School,97,82,aprobado,aprobado
38569,38569,38569,Donald Scott,M,11th,Thomas High School,87,77,aprobado,aprobado
38570,38570,38570,Mark Smith,M,12th,Thomas High School,96,79,aprobado,aprobado
38571,38571,38571,Todd Johnson,M,9th,Thomas High School,79,85,aprobado,aprobado
38572,38572,38572,Robin Mathis,F,9th,Thomas High School,90,99,aprobado,aprobado
38573,38573,38573,Carlos Gutierrez,M,9th,Thomas High School,77,82,aprobado,aprobado
38574,38574,38574,Katherine Porter,F,9th,Thomas High School,82,99,aprobado,aprobado
38575,38575,38575,Denise Perry,F,9th,Thomas High School,83,70,aprobado,aprobado
38576,38576,38576,Andrew Nelson,M,11th,Thomas High School,74,68,aprobado,reprobado
38577,38577,38577,Michael Hartman,M,10th,Thomas High School,96,80,aprobado,aprobado
38578,38578,38578,Andrea Sanchez,F,12th,Thomas High School,77,96,aprobado,aprobado
38579,38579,38579,Ronnie Powell,M,10th,Thomas High School,91,96,aprobado,aprobado
38580,38580,38580,Matthew Davis,M,11th,Thomas High School,85,73,aprobado,aprobado
38581,38581,38581,Kristina Morrison,F,10th,Thomas High School,79,73,aprobado,aprobado
38582,38582,38582,Kevin Pierce,M,12th,Thomas High School,96,82,aprobado,aprobado
38583,38583,38583,Frank Mitchell,M,10th,Thomas High School,92,87,aprobado,aprobado
38584,38584,38584,Tony Hoover,M,9th,Thomas High School,87,80,aprobado,aprobado
38585,38585,38585,Jessica Roach,F,9th,Thomas High School,70,90,aprobado,aprobado
38586,38586,38586,Danielle Rodriguez,F,11th,Thomas High School,82,98,aprobado,aprobado
38587,38587,38587,Tracy Nguyen,M,9th,Thomas High School,99,93,aprobado,aprobado
38588,38588,38588,Kelly Bridges,M,9th,Thomas High School,74,82,aprobado,aprobado
38589,38589,38589,Joseph Mcgrath,M,10th,Thomas High School,70,92,aprobado,aprobado
38590,38590,38590,Austin Wilcox,M,9th,Thomas High School,77,81,aprobado,aprobado
38591,38591,38591,Katherine Sims,F,10th,Thomas High School,86,99,aprobado,aprobado
38592,38592,38592,Mary Miller,F,10th,Thomas High School,81,92,aprobado,aprobado
38593,38593,38593,Martin Taylor,M,9th,Thomas High School,89,68,aprobado,reprobado
38594,38594,38594,Madison Suarez,F,9th,Thomas High School,91,71,aprobado,aprobado
38595,38595,38595,Betty Campbell,F,11th,Thomas High School,86,82,aprobado,aprobado
38596,38596,38596,Anna Jackson,F,10th,Thomas High School,92,94,aprobado,aprobado
38597,38597,38597,Anthony Reynolds,M,11th,Thomas High School,82,90,aprobado,aprobado
38598,38598,38598,Joseph Perez,M,9th,Thomas High School,77,93,aprobado,aprobado
38599,38599,38599,Matthew Dougherty,M,10th,Thomas High School,72,98,aprobado,aprobado
38600,38600,38600,Angela Hill,F,10th,Thomas High School,95,79,aprobado,aprobado
38601,38601,38601,Stephanie Long,F,12th,Thomas High School,90,72,aprobado,aprobado
38602,38602,38602,Kathy Gonzales,F,11th,Thomas High School,80,81,aprobado,aprobado
38603,38603,38603,Kayla Myers,F,9th,Thomas High School,94,75,aprobado,aprobado
38604,38604,38604,Edward Jones,M,10th,Thomas High School,89,79,aprobado,aprobado
38605,38605,38605,Tiffany Cook,F,11th,Thomas High School,87,76,aprobado,aprobado
38606,38606,38606,Bradley Miller,M,12th,Thomas High School,75,76,aprobado,aprobado
38607,38607,38607,Lisa Blackburn,F,11th,Thomas High School,87,90,aprobado,aprobado
38608,38608,38608,Sara Williams,F,12th,Thomas High School,98,94,aprobado,aprobado
38609,38609,38609,Gregory Howell,M,11th,Thomas High School,81,85,aprobado,aprobado
38610,38610,38610,Sarah Allen,F,11th,Thomas High School,92,83,aprobado,aprobado
38611,38611,38611,Russell Schmitt,M,12th,Thomas High School,90,78,aprobado,aprobado
38612,38612,38612,Peter Stone,M,9th,Thomas High School,96,82,aprobado,aprobado
38613,38613,38613,Gerald Estes,M,9th,Thomas High School,87,83,aprobado,aprobado
38614,38614,38614,Holly Moore,F,12th,Thomas High School,99,94,aprobado,aprobado
38615,38615,38615,Allison Webb,F,10th,Thomas High School,88,98,aprobado,aprobado
38616,38616,38616,Steven Reynolds,M,11th,Thomas High School,70,75,aprobado,aprobado
38617,38617,38617,Alice Warren,F,11th,Thomas High School,70,78,aprobado,aprobado
38618,38618,38618,Nichole Perez,F,11th,Thomas High School,80,91,aprobado,aprobado
38619,38619,38619,Autumn Green,F,10th,Thomas High School,99,82,aprobado,aprobado
38620,38620,38620,Eileen Rios,F,11th,Thomas High School,77,92,aprobado,aprobado
38621,38621,38621,Jennifer Cooper,F,12th,Thomas High School,74,96,aprobado,aprobado
38622,38622,38622,Martha Molina,F,10th,Thomas High School,82,74,aprobado,aprobado
38623,38623,38623,Judith Potter,F,9th,Thomas High School,99,96,aprobado,aprobado
38624,38624,38624,Evan Martin,M,11th,Thomas High School,76,96,aprobado,aprobado
38625,38625,38625,Heather Bailey,F,9th,Thomas High School,95,92,aprobado,aprobado
38626,38626,38626,Thomas Clark,M,12th,Thomas High School,79,75,aprobado,aprobado
38627,38627,38627,Brian Arnold,M,11th,Thomas High School,74,83,aprobado,aprobado
38628,38628,38628,Julia Kelley,F,11th,Thomas High School,93,87,aprobado,aprobado
38629,38629,38629,Evan Mitchell,M,9th,Thomas High School,98,89,aprobado,aprobado
38630,38630,38630,Susan Roberts,F,9th,Thomas High School,83,97,aprobado,aprobado
38631,38631,38631,Shannon Lopez,F,9th,Thomas High School,82,78,aprobado,aprobado
38632,38632,38632,James Williams,M,9th,Thomas High School,93,71,aprobado,aprobado
38633,38633,38633,Allison Kerr,F,9th,Thomas High School,88,93,aprobado,aprobado
38634,38634,38634,Tiffany Mccarthy,F,12th,Thomas High School,70,97,aprobado,aprobado
38635,38635,38635,Christina Moreno,F,10th,Thomas High School,94,98,aprobado,aprobado
38636,38636,38636,Tony Byrd,M,10th,Thomas High School,87,85,aprobado,aprobado
38637,38637,38637,Jared Mcdonald,M,11th,Thomas High School,72,86,aprobado,aprobado
38638,38638,38638,Zoe Allen,F,9th,Thomas High School,75,83,aprobado,aprobado
38639,38639,38639,Laura Baker,F,12th,Thomas High School,95,74,aprobado,aprobado
38640,38640,38640,James Hale,M,12th,Thomas High School,75,81,aprobado,aprobado
38641,38641,38641,Timothy Obrien,M,9th,Thomas High School,82,85,aprobado,aprobado
38642,38642,38642,Mariah Proctor,F,10th,Thomas High School,74,70,aprobado,aprobado
38643,38643,38643,Mary Rogers,F,10th,Thomas High School,87,74,aprobado,aprobado
38644,38644,38644,Amber Thompson,F,10th,Thomas High School,88,70,aprobado,aprobado
38645,38645,38645,Yolanda Ochoa,F,10th,Thomas High School,92,73,aprobado,aprobado
38646,38646,38646,Debra Rosales,F,9th,Thomas High School,87,97,aprobado,aprobado
38647,38647,38647,Joseph Wood,M,11th,Thomas High School,88,80,aprobado,aprobado
38648,38648,38648,Andre Fisher,M,10th,Thomas High School,73,80,aprobado,aprobado
38649,38649,38649,David Coffey,M,11th,Thomas High School,86,68,aprobado,reprobado
38650,38650,38650,Kelly Hernandez,F,11th,Thomas High School,91,82,aprobado,aprobado
38651,38651,38651,Cheryl Diaz,F,10th,Thomas High School,81,94,aprobado,aprobado
38652,38652,38652,Linda Chambers,F,11th,Thomas High School,93,77,aprobado,aprobado
38653,38653,38653,William Sandoval,M,10th,Thomas High School,98,85,aprobado,aprobado
38654,38654,38654,Kristen Crawford,F,9th,Thomas High School,87,96,aprobado,aprobado
38655,38655,38655,Erica King,F,9th,Thomas High School,79,93,aprobado,aprobado
38656,38656,38656,Eric Carson,M,10th,Thomas High School,90,76,aprobado,aprobado
38657,38657,38657,James Cruz,M,10th,Thomas High School,71,72,aprobado,aprobado
38658,38658,38658,Nathan Maldonado,M,10th,Thomas High School,99,99,aprobado,aprobado
38659,38659,38659,David Rodriguez,M,9th,Thomas High School,84,82,aprobado,aprobado
38660,38660,38660,Justin Williams,M,11th,Thomas High School,88,85,aprobado,aprobado
38661,38661,38661,Jason Shaw,M,10th,Thomas High School,89,97,aprobado,aprobado
38662,38662,38662,Pam Wolf,F,11th,Thomas High School,89,92,aprobado,aprobado
38663,38663,38663,Catherine Cross,F,12th,Thomas High School,87,97,aprobado,aprobado
38664,38664,38664,Melissa Johnson,F,12th,Thomas High School,74,95,aprobado,aprobado
38665,38665,38665,Lori Wilkerson,F,12th,Thomas High School,97,81,aprobado,aprobado
38666,38666,38666,Katherine Hardin,F,10th,Thomas High School,88,88,aprobado,aprobado
38667,38667,38667,Kevin Vasquez,M,12th,Thomas High School,92,83,aprobado,aprobado
38668,38668,38668,Stephanie Franklin,F,12th,Thomas High School,92,72,aprobado,aprobado
38669,38669,38669,Edward Parrish,M,9th,Thomas High School,84,77,aprobado,aprobado
38670,38670,38670,Caitlin Williams,F,11th,Thomas High School,78,80,aprobado,aprobado
38671,38671,38671,Mark Sanchez,M,12th,Thomas High School,80,71,aprobado,aprobado
38672,38672,38672,Lindsey Benson,F,11th,Thomas High School,77,99,aprobado,aprobado
38673,38673,38673,Rachel Miller,F,12th,Thomas High School,74,75,aprobado,aprobado
38674,38674,38674,Andrea Mack,F,12th,Thomas High School,70,70,aprobado,aprobado
38675,38675,38675,Sarah Brown,F,10th,Thomas High School,97,93,aprobado,aprobado
38676,38676,38676,Lisa Fitzgerald,F,11th,Thomas High School,72,77,aprobado,aprobado
38677,38677,38677,Jessica Prince,F,9th,Thomas High School,75,89,aprobado,aprobado
38678,38678,38678,Jeffery King,M,9th,Thomas High School,71,76,aprobado,aprobado
38679,38679,38679,Travis Spencer,M,11th,Thomas High School,69,68,reprobado,reprobado
38680,38680,38680,Erica Tucker,F,10th,Thomas High School,79,71,aprobado,aprobado
38681,38681,38681,Lauren Casey,F,10th,Thomas High School,75,74,aprobado,aprobado
38682,38682,38682,Emily Williams,F,10th,Thomas High School,74,69,aprobado,reprobado
38683,38683,38683,Kevin Thomas,M,10th,Thomas High School,74,70,aprobado,aprobado
38684,38684,38684,Amanda Small,F,12th,Thomas High School,69,98,reprobado,aprobado
38685,38685,38685,Kerri Torres,F,9th,Thomas High School,89,95,aprobado,aprobado
38686,38686,38686,Danny Powers,M,12th,Thomas High School,94,81,aprobado,aprobado
38687,38687,38687,Jessica Cohen,F,10th,Thomas High School,99,76,aprobado,aprobado
38688,38688,38688,Jeffrey Duarte,M,11th,Thomas High School,84,81,aprobado,aprobado
38689,38689,38689,Crystal Fields,F,11th,Thomas High School,87,97,aprobado,aprobado
38690,38690,38690,Henry Tucker,M,9th,Thomas High School,87,98,aprobado,aprobado
38691,38691,38691,Kenneth Carter,M,12th,Thomas High School,78,76,aprobado,aprobado
38692,38692,38692,Courtney Miller,F,9th,Thomas High School,96,81,aprobado,aprobado
38693,38693,38693,Eric Benson,M,11th,Thomas High School,70,86,aprobado,aprobado
38694,38694,38694,Joshua Vargas,M,11th,Thomas High School,83,96,aprobado,aprobado
38695,38695,38695,Rebekah Perkins,F,9th,Thomas High School,75,88,aprobado,aprobado
38696,38696,38696,Ryan Thomas,M,9th,Thomas High School,99,68,aprobado,reprobado
38697,38697,38697,Pamela Brooks,F,9th,Thomas High School,85,69,aprobado,reprobado
38698,38698,38698,Bridget Shah,F,10th,Thomas High School,76,76,aprobado,aprobado
38699,38699,38699,Cassidy Carter,F,9th,Thomas High School,98,88,aprobado,aprobado
38700,38700,38700,Kelly Michael,F,10th,Thomas High School,96,81,aprobado,aprobado
38701,38701,38701,Michael Flores,M,9th,Thomas High School,83,80,aprobado,aprobado
38702,38702,38702,Robert Wilcox,M,11th,Thomas High School,70,82,aprobado,aprobado
38703,38703,38703,Christopher Melton,M,11th,Thomas High School,96,69,aprobado,reprobado
38704,38704,38704,Stephanie Johnson,F,11th,Thomas High School,88,72,aprobado,aprobado
38705,38705,38705,Thomas Payne,M,9th,Thomas High School,81,98,aprobado,aprobado
38706,38706,38706,Elizabeth Miller,F,12th,Thomas High School,85,90,aprobado,aprobado
38707,38707,38707,Pamela Thomas,F,11th,Thomas High School,86,95,aprobado,aprobado
38708,38708,38708,Victoria Nguyen,F,10th,Thomas High School,77,93,aprobado,aprobado
38709,38709,38709,Brian Mills,M,10th,Thomas High School,72,82,aprobado,aprobado
38710,38710,38710,Deborah Holloway,F,11th,Thomas High School,88,93,aprobado,aprobado
38711,38711,38711,David Gray,M,9th,Thomas High School,70,87,aprobado,aprobado
38712,38712,38712,Kathleen Lewis,F,11th,Thomas High School,78,95,aprobado,aprobado
38713,38713,38713,Michelle Pratt,F,10th,Thomas High School,69,76,reprobado,aprobado
38714,38714,38714,Steven Brown,M,10th,Thomas High School,89,86,aprobado,aprobado
38715,38715,38715,James Wallace,M,10th,Thomas High School,81,90,aprobado,aprobado
38716,38716,38716,Amy Hayes,F,10th,Thomas High School,75,77,aprobado,aprobado
38717,38717,38717,Matthew Nunez,M,11th,Thomas High School,70,70,aprobado,aprobado
38718,38718,38718,Joseph Gentry,M,12th,Thomas High School,92,76,aprobado,aprobado
38719,38719,38719,Heidi Johnson,F,11th,Thomas High School,73,84,aprobado,aprobado
38720,38720,38720,Nancy Harris,F,12th,Thomas High School,85,82,aprobado,aprobado
38721,38721,38721,Ashley Hill,F,10th,Thomas High School,95,86,aprobado,aprobado
38722,38722,38722,Jeffery Abbott,M,11th,Thomas High School,73,75,aprobado,aprobado
38723,38723,38723,Gregory Morgan,M,10th,Thomas High School,93,79,aprobado,aprobado
38724,38724,38724,Daniel Herrera,M,9th,Thomas High School,89,80,aprobado,aprobado
38725,38725,38725,Pamela Salinas,F,10th,Thomas High School,96,77,aprobado,aprobado
38726,38726,38726,Sarah Johnson,F,9th,Thomas High School,81,89,aprobado,aprobado
38727,38727,38727,Jason Gonzalez,M,11th,Thomas High School,99,88,aprobado,aprobado
38728,38728,38728,Richard Alexander,M,9th,Thomas High School,91,86,aprobado,aprobado
38729,38729,38729,Randy Richards,M,9th,Thomas High School,93,96,aprobado,aprobado
38730,38730,38730,Adriana Reyes,F,10th,Thomas High School,90,78,aprobado,aprobado
38731,38731,38731,Carrie Meyer,F,9th,Thomas High School,71,85,aprobado,aprobado
38732,38732,38732,Phillip Lin,M,9th,Thomas High School,83,80,aprobado,aprobado
38733,38733,38733,Daniel Mack,M,9th,Thomas High School,90,76,aprobado,aprobado
38734,38734,38734,Kimberly Roach,F,10th,Thomas High School,98,96,aprobado,aprobado
38735,38735,38735,Dakota Barry,M,9th,Thomas High School,83,80,aprobado,aprobado
38736,38736,38736,Latoya Graham,F,9th,Thomas High School,71,78,aprobado,aprobado
38737,38737,38737,Manuel Lane,M,10th,Thomas High School,91,78,aprobado,aprobado
38738,38738,38738,Kathy Jones,F,12th,Thomas High School,90,72,aprobado,aprobado
38739,38739,38739,Charles Petty,M,9th,Thomas High School,83,95,aprobado,aprobado
38740,38740,38740,Brent Matthews,M,12th,Thomas High School,76,85,aprobado,aprobado
38741,38741,38741,Amy Lucas,F,9th,Thomas High School,89,96,aprobado,aprobado
38742,38742,38742,Christopher Black,M,9th,Thomas High School,82,89,aprobado,aprobado
38743,38743,38743,Alyssa Burns,F,12th,Thomas High School,99,77,aprobado,aprobado
38744,38744,38744,Jeffrey Evans,M,9th,Thomas High School,81,86,aprobado,aprobado
38745,38745,38745,Carol Williams,F,12th,Thomas High School,95,88,aprobado,aprobado
38746,38746,38746,Kelly Chambers,F,12th,Thomas High School,70,73,aprobado,aprobado
38747,38747,38747,Kayla Anderson,F,10th,Thomas High School,74,90,aprobado,aprobado
38748,38748,38748,Andrew Ellis,M,9th,Thomas High School,96,91,aprobado,aprobado
38749,38749,38749,Michelle Cook,F,9th,Thomas High School,87,69,aprobado,reprobado
38750,38750,38750,Victoria Martin,F,10th,Thomas High School,86,86,aprobado,aprobado
38751,38751,38751,Joshua Underwood,M,12th,Thomas High School,79,96,aprobado,aprobado
38752,38752,38752,Matthew Howard,M,9th,Thomas High School,97,69,aprobado,reprobado
38753,38753,38753,Michelle Gray,F,9th,Thomas High School,85,87,aprobado,aprobado
38754,38754,38754,Rebecca Gonzales,F,11th,Thomas High School,73,97,aprobado,aprobado
38755,38755,38755,James Schmidt,M,9th,Thomas High School,84,83,aprobado,aprobado
38756,38756,38756,Samantha Glover,F,10th,Thomas High School,93,97,aprobado,aprobado
38757,38757,38757,Theresa Nelson,F,10th,Thomas High School,95,74,aprobado,aprobado
38758,38758,38758,Raymond Jackson,M,9th,Thomas High School,82,95,aprobado,aprobado
38759,38759,38759,Yvette Ashley,F,12th,Thomas High School,74,74,aprobado,aprobado
38760,38760,38760,David Moss,M,11th,Thomas High School,72,69,aprobado,reprobado
38761,38761,38761,Elizabeth Howard,F,10th,Thomas High School,85,86,aprobado,aprobado
38762,38762,38762,Shelby George,F,11th,Thomas High School,85,68,aprobado,reprobado
38763,38763,38763,Justin Frazier,M,9th,Thomas High School,74,71,aprobado,aprobado
38764,38764,38764,Chelsea Adams,F,10th,Thomas High School,69,78,reprobado,aprobado
38765,38765,38765,Erika Payne,F,10th,Thomas High School,86,72,aprobado,aprobado
38766,38766,38766,Anna Decker,F,9th,Thomas High School,76,83,aprobado,aprobado
38767,38767,38767,Linda Mccann,F,10th,Thomas High School,69,85,reprobado,aprobado
38768,38768,38768,Leslie Fowler,F,9th,Thomas High School,89,90,aprobado,aprobado
38769,38769,38769,Robin Morris,F,10th,Thomas High School,88,81,aprobado,aprobado
38770,38770,38770,Samuel Campbell,M,10th,Thomas High School,70,87,aprobado,aprobado
38771,38771,38771,Angela Pennington,F,9th,Thomas High School,93,81,aprobado,aprobado
38772,38772,38772,Andrew Stephenson,M,10th,Thomas High School,93,80,aprobado,aprobado
38773,38773,38773,Sandra Mcbride,F,9th,Thomas High School,99,71,aprobado,aprobado
38774,38774,38774,Hailey Lopez,F,12th,Thomas High School,96,68,aprobado,reprobado
38775,38775,38775,Walter Stokes,M,9th,Thomas High School,77,90,aprobado,aprobado
38776,38776,38776,Dave Diaz,M,10th,Thomas High School,87,93,aprobado,aprobado
38777,38777,38777,Robert Coleman,M,12th,Thomas High School,79,87,aprobado,aprobado
38778,38778,38778,Andrew Gibson,M,9th,Thomas High School,93,99,aprobado,aprobado
38779,38779,38779,Kristina Snow,F,9th,Thomas High School,84,91,aprobado,aprobado
38780,38780,38780,Michael Martinez,M,9th,Thomas High School,86,79,aprobado,aprobado
38781,38781,38781,Patrick Jenkins,M,9th,Thomas High School,79,91,aprobado,aprobado
38782,38782,38782,Larry Scott,M,10th,Thomas High School,69,71,reprobado,aprobado
38783,38783,38783,Dana Kidd,F,10th,Thomas High School,99,72,aprobado,aprobado
38784,38784,38784,Amber Lewis,F,10th,Thomas High School,77,72,aprobado,aprobado
38785,38785,38785,Alan Simmons,M,12th,Thomas High School,85,86,aprobado,aprobado
38786,38786,38786,Rebecca Joseph,F,11th,Thomas High School,94,98,aprobado,aprobado
38787,38787,38787,Brian Acosta,M,9th,Thomas High School,78,76,aprobado,aprobado
38788,38788,38788,Kimberly Erickson,F,11th,Thomas High School,82,73,aprobado,aprobado
38789,38789,38789,Cynthia Maldonado,F,11th,Thomas High School,80,96,aprobado,aprobado
38790,38790,38790,Anthony Flores,M,12th,Thomas High School,86,87,aprobado,aprobado
38791,38791,38791,Jacob Mills,M,9th,Thomas High School,97,70,aprobado,aprobado
38792,38792,38792,James Baker,M,10th,Thomas High School,80,93,aprobado,aprobado
38793,38793,38793,Cynthia Martin,F,10th,Thomas High School,77,86,aprobado,aprobado
38794,38794,38794,Natalie Taylor,F,10th,Thomas High School,95,70,aprobado,aprobado
